playerFullName,PitchType,Throws,Team,CLASS+,Count,SwStr%,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,SwStr,VertApprAngle,HorzApprAngle,VertRelAngle,HorzRelAngle
"Alvarez, Andreas",4S,Right,AUB_TIG,105.04406536711255,273.0,9.157509157509157,93.48813985239852,17.107961697416975,6.542572730627306,2359.9649442472323,6.443935276752768,5.599420147601476,1.4257669372693726,6.542572730627306,1.4257669372693726,93.48813985239852,17.107961697416975,6.542572730627306,5.559308650982795e-15,-1.1528293694816201e-15,2.425284245675619e-16,0.0065178227070449195,0.0028173875412249,0.0073362157238225,0.09157509157509157,-4.759922092250923,-1.0224215608856089,-1.9643695092250923,-2.2072413579335795
"Alvarez, Andreas",CH,Right,AUB_TIG,98.4927528298551,61.0,14.754098360655737,81.34950131147542,11.104674262295083,16.537779672131148,2101.894835327869,5.879123442622951,5.220530327868853,1.8227347540983607,16.537779672131148,1.8227347540983607,93.48813985239852,17.107961697416975,6.542572730627306,-12.13863854092311,-6.0032874351218934,9.995206941503842,0.004307398810618187,0.0057302139408229,0.0094398261837037,0.14754098360655737,-6.467963590163934,-0.42600914754098357,-0.5332572622950821,-3.387832508196721
"Alvarez, Andreas",CU,Right,AUB_TIG,90.9923655676882,69.0,13.043478260869565,75.3264268115942,-11.268390144927537,-9.749347101449276,2518.0092201159423,5.6138475362318845,5.650446521739131,1.4034823188405796,-9.749347101449276,1.4034823188405796,93.48813985239852,17.107961697416975,6.542572730627306,-18.16171304080432,-28.376351842344512,-16.291919832076584,-0.0029275103525649884,0.0038883046970989,0.007566709218587401,0.13043478260869565,-9.6864704057971,-2.3422692463768118,1.5177830144927538,-0.5981151304347826
"Alvarez, Andreas",SL,Right,AUB_TIG,101.0847949843649,69.0,8.695652173913043,79.04405130434782,-3.3103865217391304,-12.841617101449277,2567.4954934927537,5.721127826086956,5.695744492753623,1.503867536231884,-12.841617101449277,1.503867536231884,93.48813985239852,17.107961697416975,6.542572730627306,-14.444088548050694,-20.418348219156105,-19.384189832076583,0.008267323406145829,0.007413182025219,0.0078737585740861,0.08695652173913043,-8.804236463768115,-3.340704115942029,0.1723903043478261,-1.0405782028985509
"Armstrong, John",4S,Right,AUB_TIG,94.5515713841066,96.0,12.5,92.493158125,10.3663578125,17.58577,2040.3873746875,6.1528229166666675,4.873980104166667,1.8266574999999998,17.58577,1.8266574999999998,90.3280663414634,1.9132698373983736,16.939383333333335,2.1650917835365875,8.453087975101626,0.6463866666666643,-0.0011796972269791956,0.0028173875412249006,0.007336215723822499,0.125,-4.678270052083334,-0.5049961770833333,-0.49330611458333334,-3.6697127708333332
"Armstrong, John",CH,Right,AUB_TIG,101.34420214874832,12.0,8.333333333333332,82.59871916666667,-2.8889575,16.325460833333334,1932.8856945833334,5.8853599999999995,4.569911666666667,2.0602533333333333,16.325460833333334,2.0602533333333333,90.3280663414634,1.9132698373983736,16.939383333333335,-7.729347174796747,-4.8022273373983735,-0.6139225000000024,0.006999117404817443,0.0057302139408229,0.0094398261837037,0.08333333333333333,-7.331521833333333,0.9705414166666667,0.8031551666666666,-1.9610078333333334
"Armstrong, John",SI,Right,AUB_TIG,100.47301587861114,123.0,4.878048780487805,90.32806634146341,1.9132698373983739,16.939383333333335,1815.8489404308943,6.156474878048781,4.529296991869918,2.141664227642276,16.939383333333335,2.141664227642276,90.3280663414634,1.9132698373983736,16.939383333333335,2.1879517168222597e-15,5.054673933252745e-17,-2.168094069227338e-15,7.543993910317861e-05,-0.0002688599585534,0.0072788232536206,0.04878048780487805,-5.702868455284553,-0.36118059349593495,0.2590826991869919,-3.4117534471544713
"Armstrong, John",SL,Right,AUB_TIG,97.5535182954227,112.0,8.928571428571429,77.98265,0.16591625,-17.927056964285715,2447.0026616696427,5.658471160714286,4.559308571428572,2.5026724107142857,-17.927056964285715,2.5026724107142857,90.32806634146338,1.9132698373983736,16.939383333333335,-12.34541634146341,-1.7473535873983739,-34.86644029761905,0.005486881395442943,0.007413182025219,0.0078737585740861,0.08928571428571429,-7.001777276785715,-4.533662142857143,1.5886486785714287,-1.3340249017857142
"Carlson, Parker",4S,Right,AUB_TIG,95.67452647856068,30.0,3.3333333333333335,91.06911466666666,13.930091000000001,2.3409226666666663,2236.2220825,5.698416333333333,5.7864,0.9980116666666666,2.3409226666666663,0.9980116666666666,91.06911466666666,13.930091,2.3409226666666663,2.8717768903637383e-15,-6.513308411134251e-16,3.7007434154171886e-16,-0.0003558731448711234,0.0028173875412249,0.0073362157238225,0.03333333333333333,-5.3815029999999995,-0.9075068666666667,-1.5921634,-1.326973
"Carlson, Parker",CH,Right,AUB_TIG,100.04505436423364,19.0,21.052631578947366,87.47578,5.375614210526315,13.227314210526316,1782.6284732631582,5.627602105263158,5.757972631578948,1.1176657894736841,13.227314210526316,1.1176657894736841,91.06911466666666,13.930091,2.3409226666666663,-3.5933346666666646,-8.554476789473686,10.88639154385965,0.00577274447754121,0.0057302139408229,0.0094398261837037,0.21052631578947367,-7.484976315789474,0.28099599999999997,-1.6094125789473683,-2.0821047894736844
"Carlson, Parker",FC,Right,AUB_TIG,103.30428850636251,118.0,13.559322033898304,88.46076991525423,8.104808728813559,-2.921919915254237,2349.42082140678,5.579247033898305,5.777334322033899,1.0397148305084747,-2.921919915254237,1.0397148305084747,91.06911466666666,13.930091,2.3409226666666663,-2.6083447514124267,-5.825282271186441,-5.2628425819209035,0.01379967412299192,0.011293074699198,0.0075858975963126,0.13559322033898305,-6.017669372881356,-1.4288134491525424,-0.8731098983050847,-0.9073822118644068
"Carlson, Parker",SI,Right,AUB_TIG,98.46924773052547,3.0,0.0,89.45713333333333,7.227826666666666,9.54763,2117.582639333333,5.763739999999999,5.7116533333333335,1.2069933333333334,9.54763,1.2069933333333334,91.06911466666666,13.930091,2.3409226666666663,-1.6119813333333326,-6.702264333333335,7.206707333333334,-0.0013830674800118332,-0.0002688599585534,0.0072788232536206,0.0,-7.830840333333334,-0.16332500000000003,-2.555877,-1.8811966666666669
"Carlson, Parker",SL,Right,AUB_TIG,107.12048667804471,135.0,12.592592592592592,83.77391511111111,-1.557546888888889,-8.409818518518518,2498.843698185185,5.329621703703704,5.761819925925926,0.9512189629629629,-8.409818518518518,0.9512189629629629,91.06911466666666,13.930091,2.3409226666666663,-7.295199555555552,-15.487637888888889,-10.750741185185186,0.013019681328511015,0.007413182025219,0.0078737585740861,0.1259259259259259,-7.791236666666666,-2.1020736,-0.15289328148148149,-0.6063575185185185
"Chancellor, Abe",4S,Left,AUB_TIG,97.38011846820443,21.0,0.0,88.72224238095238,21.747547619047616,-8.759569047619047,2167.571585,6.552959523809524,6.203370952380952,-1.4998942857142856,8.759569047619047,1.4998942857142856,88.72224238095238,21.747547619047616,8.759569047619047,6.97854472621527e-16,2.727976574793242e-15,2.749123680024197e-16,0.0008953859324139095,0.0028173875412249,0.007336215723822499,0.0,-4.999587571428571,1.0923780952380953,-2.3872264761904765,2.682578904761905
"Chancellor, Abe",CH,Left,AUB_TIG,104.70153708399184,33.0,15.151515151515152,79.8571803030303,14.538632424242424,-14.266012121212121,2103.533096090909,6.420500303030303,5.961450606060606,-1.8143887878787879,14.266012121212121,1.8143887878787879,88.72224238095238,21.747547619047616,8.759569047619047,-8.865062077922076,-7.208915194805192,5.506443073593074,0.01016838322773492,0.0057302139408229,0.0094398261837037,0.15151515151515152,-6.914630121212121,0.6351524242424242,-1.4495700303030303,3.2186201515151516
"Chancellor, Abe",CU,Left,AUB_TIG,89.37320818548083,2.0,0.0,79.54463,15.990345,-14.530995,2080.749608,6.371905,5.80109,-1.637105,14.530995,1.637105,88.72224238095238,21.747547619047616,8.759569047619047,-9.177612380952382,-5.757202619047616,5.7714259523809535,-0.0041526796615942,0.0038883046970989,0.0075667092185874,0.0,-5.286431,0.41925850000000003,-0.0022615000000000274,3.0448225
"Chancellor, Abe",SL,Left,AUB_TIG,99.03983613938249,16.0,0.0,76.179674375,-7.188211875,6.40917625,2170.9373858125,5.539821875,6.11272375,-1.838084375,-6.40917625,1.838084375,88.72224238095238,21.747547619047616,8.759569047619047,-12.542568005952381,-28.935759494047613,-15.168745297619047,0.006657172182212505,0.007413182025219,0.0078737585740861,0.0,-9.5670790625,2.870715625,0.6677965,1.7268626875
"Chatterton, Christian",4S,Right,AUB_TIG,98.66032883309613,296.0,5.405405405405405,90.12811202702703,20.93746375,10.323511182432432,2223.7316890709462,5.879292567567568,6.20205972972973,0.5713631756756757,10.323511182432432,0.5713631756756757,90.12811202702704,20.93746375,10.323511182432432,-2.398231763328801e-15,8.686745016999536e-16,7.141434590832088e-16,0.0018345758732857948,0.0028173875412249,0.0073362157238225,0.05405405405405406,-5.301171912162162,0.3878909729729729,-2.603144391891892,-1.463642662162162
"Chatterton, Christian",CH,Right,AUB_TIG,105.64169186969195,163.0,25.766871165644172,77.15226411042944,11.601784478527607,13.172708527607362,2362.7981035398775,5.81614527607362,6.210876809815951,0.5178924539877301,13.172708527607362,0.5178924539877301,90.12811202702704,20.93746375,10.323511182432432,-12.975847916597582,-9.335679271472392,2.8491973451749306,0.011055873004013565,0.0057302139408229,0.0094398261837037,0.25766871165644173,-7.99802280981595,0.5317812576687116,-1.3718549386503067,-1.8307146196319017
"Chatterton, Christian",CU,Right,AUB_TIG,95.95257815015297,139.0,5.0359712230215825,76.01934143884891,-16.33218964028777,-7.499436330935252,2689.3097850071945,5.408549712230216,6.223549856115108,0.4873503597122302,-7.499436330935252,0.4873503597122302,90.12811202702704,20.93746375,10.323511182432432,-14.108770588178109,-37.26965339028777,-17.822947513367684,0.0008257382748239726,0.0038883046970989,0.0075667092185874,0.050359712230215826,-10.25514184172662,-1.4058977913669064,1.7167173381294962,-0.06846573381294964
"Chatterton, Christian",FC,Right,AUB_TIG,100.4753748005937,20.0,20.0,78.677425,13.354268999999999,11.352544499999999,2378.38493035,5.875272,6.167419499999999,0.289262,11.352544499999999,0.289262,90.12811202702704,20.93746375,10.323511182432432,-11.45068702702703,-7.583194749999999,1.029033317567568,0.01165368915491517,0.011293074699198,0.0075858975963126,0.2,-7.569596300000001,0.8110968,-1.6275317999999999,-1.22731235
"Chatterton, Christian",SL,Right,AUB_TIG,104.17518161179672,82.0,17.073170731707318,79.69019256097562,1.0407525609756099,1.7147973170731707,2350.7570845609757,5.65895756097561,6.085107926829268,0.6069381707317073,1.7147973170731707,0.6069381707317073,90.12811202702704,20.93746375,10.323511182432432,-10.43791946605142,-19.89671118902439,-8.608713865359261,0.010700619226644063,0.007413182025219001,0.0078737585740861,0.17073170731707318,-8.387239804878048,-0.851968475609756,-0.3211090487804878,-1.1618067926829267
"Dutton, Samuel",4S,Right,AUB_TIG,102.77490650477185,295.0,11.525423728813559,92.09547684745762,17.710353796610168,5.367318779661018,2460.8364755627117,5.907325340136055,5.856588203389831,0.4469946440677966,5.367318779661018,0.4469946440677966,92.09547684745762,17.710353796610168,5.367318779661018,8.859956083296758e-15,1.8335615511775468e-15,-5.889827232333458e-16,0.004853118814469408,0.0028173875412249,0.007336215723822499,0.1152542372881356,-4.540321986440678,-0.057725986440677966,-1.6306992949152541,-1.0210902508474577
"Dutton, Samuel",CH,Right,AUB_TIG,102.86912325063473,18.0,5.555555555555555,84.04553333333334,10.369893333333334,13.86767388888889,1770.9062799444446,5.954759444444445,5.678411666666666,0.6393916666666667,13.86767388888889,0.6393916666666667,92.09547684745762,17.710353796610168,5.367318779661018,-8.049943514124285,-7.340460463276835,8.500355109227872,0.008438616419384405,0.0057302139408229,0.0094398261837037,0.05555555555555555,-6.590586388888889,0.7065280555555555,-1.1182977222222223,-1.787485111111111
"Dutton, Samuel",CU,Right,AUB_TIG,88.55928308255797,267.0,13.48314606741573,71.41802434456929,-12.924938277153558,-10.726769625468165,2519.172210003745,5.052317415730337,5.87401063670412,0.47210400749063675,-10.726769625468165,0.47210400749063675,92.09547684745762,17.710353796610168,5.367318779661018,-20.67745250288833,-30.635292073763726,-16.09408840512918,-0.004768553119546825,0.0038883046970989,0.007566709218587401,0.1348314606741573,-10.212417172284644,-1.5511905280898877,2.408849794007491,0.3486789101123595
"Dutton, Samuel",FC,Right,AUB_TIG,102.97423532192533,228.0,13.157894736842104,84.29687416666667,0.6081080263157894,-4.952799122807018,2801.0962155394736,5.250585175438597,5.831550657894737,0.6317227192982456,-4.952799122807018,0.6317227192982456,92.09547684745762,17.710353796610168,5.367318779661018,-7.798602680790952,-17.102245770294378,-10.320117902468036,0.01354929915714419,0.011293074699198,0.0075858975963126,0.13157894736842105,-7.2845203070175435,-1.5792944692982456,-0.11660864912280702,-0.7000304868421053
"Dutton, Samuel",SI,Right,AUB_TIG,103.31522854503996,145.0,7.586206896551724,91.60743668965517,10.589616965517243,13.22151551724138,2355.754425406896,5.6683900000000005,5.689025172413793,0.6317092413793104,13.22151551724138,0.6317092413793104,92.09547684745762,17.710353796610168,5.367318779661018,-0.4880401578024457,-7.120736831092927,7.854196737580362,0.0021442363039168937,-0.0002688599585534,0.0072788232536206,0.07586206896551724,-5.9064029862068965,0.703501875862069,-1.6603892413793104,-1.6602670206896553
"Dutton, Samuel",SL,Right,AUB_TIG,109.47088353076398,87.0,14.942528735632186,83.7499348275862,0.1480280459770115,-4.034721034482759,2796.417069045977,5.09541827586207,5.619824137931034,0.686691724137931,-4.034721034482759,0.686691724137931,92.09547684745762,17.710353796610168,5.367318779661018,-8.345542019871413,-17.562325750633157,-9.402039814143777,0.014870327065671351,0.007413182025219,0.0078737585740861,0.14942528735632185,-7.495348620689655,-1.8645839540229885,-0.16209531034482758,-1.1504142413793104
"Fisher, Cade",4S,Left,AUB_TIG,100.17012776562619,381.0,8.136482939632545,87.13058102362204,13.557534251968503,-9.840293674540682,2275.71393839895,6.9347908398950135,5.155470708661417,-2.6129955118110235,9.840293674540682,2.6129955118110235,87.13058102362204,13.557534251968503,9.840293674540682,5.161225777470019e-15,6.418750045913553e-16,4.674009793959977e-16,0.0029421969401495517,0.0028173875412249,0.007336215723822501,0.08136482939632546,-4.755417664041994,2.077207015748032,-0.5586783989501313,3.872288
"Fisher, Cade",CH,Left,AUB_TIG,96.77062270846216,55.0,10.909090909090908,80.17669381818182,6.445857272727273,-12.159520545454546,1914.8290333272728,6.982408,5.205522363636363,-2.615893272727273,12.159520545454546,2.615893272727273,87.13058102362204,13.557534251968503,9.840293674540682,-6.953887205440224,-7.111676979241231,2.3192268709138633,0.002681737909451209,0.005730213940822901,0.0094398261837037,0.10909090909090909,-6.422780054545455,1.1519670363636363,0.28459999999999996,3.3789604181818182
"Fisher, Cade",CU,Left,AUB_TIG,85.95372655469544,1.0,0.0,73.25962,-1.39402,11.01816,2150.343873,5.67865,5.24964,-2.71459,-11.01816,2.71459,87.13058102362204,13.557534251968503,9.840293674540682,-13.870961023622044,-14.951554251968505,-20.858453674540684,-0.0067401019794396,0.0038883046970989,0.0075667092185874,0.0,-8.456001,2.311262,1.510462,0.339158
"Fisher, Cade",FC,Left,AUB_TIG,111.37700676499537,3.0,33.33333333333333,83.18196666666667,12.693446666666667,-4.373113333333333,2198.5932363333336,7.094893333333334,5.159556666666667,-2.9763033333333335,4.373113333333333,2.9763033333333335,87.13058102362204,13.557534251968503,9.840293674540682,-3.9486143569553747,-0.8640875853018368,-5.4671803412073485,0.019923555526379134,0.011293074699198,0.0075858975963126,0.3333333333333333,-5.166955333333333,3.5747786666666665,-0.16856033333333334,4.373898
"Fisher, Cade",SI,Left,AUB_TIG,106.1929250717205,20.0,5.0,87.1614,10.161021,-12.547646,2250.59012825,6.8370999999999995,5.195919,-2.5840655000000003,12.547646,2.5840655000000003,87.13058102362204,13.557534251968502,9.840293674540682,0.03081897637795523,-3.3965132519685035,2.707352325459318,0.004238860743443435,-0.0002688599585534,0.007278823253620599,0.05,-5.25029755,1.6214523499999998,-0.43697935,3.9068483
"Fisher, Cade",SL,Left,AUB_TIG,105.23648314850308,162.0,9.876543209876543,76.35028839506172,3.230462222222222,12.913967345679014,2285.5630788456792,6.074817530864197,5.17060438271605,-2.648654074074074,-12.913967345679014,2.648654074074074,87.13058102362204,13.557534251968502,9.840293674540682,-10.780292628560314,-10.327072029746281,-22.754261020219694,0.011536262434077314,0.007413182025219,0.0078737585740861,0.09876543209876543,-7.758838543209876,4.448591475308642,0.5094629259259259,2.1260860308641973
"Graves, Griffin",4S,Left,AUB_TIG,104.93508521661381,207.0,9.66183574879227,92.9163745410628,19.284440917874395,-6.682024975845411,2362.255662657005,5.962615942028986,5.497883574879227,-1.6143371497584542,6.682024975845411,1.6143371497584542,92.9163745410628,19.284440917874395,6.682024975845411,8.230936061550708e-15,9.514664955000135e-16,-2.5744302020293486e-16,0.00643787251767758,0.0028173875412249,0.0073362157238225,0.0966183574879227,-4.4456132270531405,1.170535342995169,-1.8786450144927538,2.3691929903381643
"Graves, Griffin",CH,Left,AUB_TIG,101.43708724836519,10.0,10.0,87.340041,7.513197,-11.550502,1415.6105662,6.22283,5.471384,-1.80135,11.550502,1.80135,92.9163745410628,19.284440917874395,6.682024975845411,-5.576333541062796,-11.771243917874397,4.868477024154589,0.007086799324361359,0.0057302139408229,0.0094398261837037,0.1,-6.3121678,1.0336840999999999,-0.9644594,3.1165883
"Graves, Griffin",CU,Left,AUB_TIG,95.42323188841465,11.0,18.181818181818183,78.61794818181819,-5.0322890909090905,4.223807272727273,2441.9701494545457,5.19989,5.373227272727273,-1.4157272727272727,-4.223807272727273,1.4157272727272727,92.9163745410628,19.284440917874395,6.682024975845411,-14.29842635924461,-24.316730008783487,-10.905832248572684,0.00042519735097193645,0.0038883046970989,0.0075667092185874,0.18181818181818182,-7.8690536363636365,1.535813090909091,1.4094163636363637,0.7867108181818182
"Graves, Griffin",SL,Left,AUB_TIG,106.00223015872064,68.0,8.823529411764707,81.26436720588235,-1.7920782352941176,4.762962352941177,2409.920635382353,5.460843235294117,5.487172352941177,-1.7670264705882353,-4.762962352941177,1.7670264705882353,92.9163745410628,19.284440917874395,6.682024975845411,-11.652007335180441,-21.076519153168515,-11.444987328786587,0.01213919314280545,0.007413182025219,0.0078737585740861,0.08823529411764706,-7.6637311176470595,2.4017518970588236,0.4685621911764706,1.5533715294117647
