Date,playerId,playerFullName,Throws,Team,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,primary_fastball,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchCall,VertApprAngle,HorzApprAngle,VertRelAngle,HorzRelAngle,group_mean,group_std,CLASS+
2025-02-14,702651.0,"Fisher, Cade",Left,AUB_TIG,4S,85.54478,16.70225,-9.71729,2351.858979,6.98027,5.26709,-2.91866,9.71729,2.91866,4S,87.13058102362204,13.557534251968503,9.840293674540682,-1.5858010236220395,3.144715748031496,-0.12300367454068173,0.0011039252531187984,StrikeSwinging,-4.965584,3.046315,-1.023401,4.81683,0.0028173875412249826,0.007336215723822519,97.66437853982109
2025-02-14,702651.0,"Fisher, Cade",Left,AUB_TIG,4S,85.29514,12.18875,-9.88229,2200.182537,7.08379,5.17281,-2.88592,9.88229,2.88592,4S,87.13058102362204,13.557534251968503,9.840293674540682,-1.8354410236220389,-1.3687842519685027,0.04199632545931742,-0.001513335769357825,BallCalled,-4.788417,0.667102,-0.076408,2.479628,0.0028173875412249826,0.007336215723822519,94.09678848930264
2025-02-14,702651.0,"Fisher, Cade",Left,AUB_TIG,4S,85.85285,11.99938,-8.98878,2304.522736,7.08288,5.22896,-2.87856,8.98878,2.87856,4S,87.13058102362204,13.557534251968503,9.840293674540682,-1.2777310236220387,-1.558154251968503,-0.8515136745406817,0.004975708073646854,InPlay,-5.319666,2.91507,-0.632191,4.557452,0.0028173875412249826,0.007336215723822519,102.94200799659322
2025-02-14,702651.0,"Fisher, Cade",Left,AUB_TIG,4S,85.71887,13.17087,-9.55308,2260.939499,7.05308,5.28898,-2.93579,9.55308,2.93579,4S,87.13058102362204,13.557534251968503,9.840293674540682,-1.411711023622047,-0.3866642519685026,-0.28721367454068236,-0.007045200659399517,BallCalled,-5.181592,0.558334,-0.78429,2.309962,0.0028173875412249826,0.007336215723822519,86.55630017994397
2025-02-14,702651.0,"Fisher, Cade",Left,AUB_TIG,4S,84.68441,14.25324,-10.77894,2254.594663,6.78247,5.18307,-2.88468,10.77894,2.88468,4S,87.13058102362204,13.557534251968503,9.840293674540682,-2.4461710236220426,0.6957057480314965,0.9386463254593185,0.005809416955975612,BallCalled,-5.360213,-0.084686,-0.867318,1.882462,0.0028173875412249826,0.007336215723822519,104.07843706808507
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.81397,18.10792,6.84036,2379.855807,6.29678,6.22734,1.31198,6.84036,1.31198,4S,93.16222824324325,18.890411576576575,7.515864144144143,0.6517417567567492,-0.7824915765765752,-0.675504144144143,0.0010774257311528133,StrikeCalled,-4.797987,-0.470917,-2.227801,-1.707445,0.0028173875412249826,0.007336215723822519,97.62825702572775
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.02843,16.4495,5.69177,2499.292524,5.92021,6.1839,1.38691,5.69177,1.38691,4S,93.16222824324325,18.890411576576575,7.515864144144143,-0.1337982432432483,-2.4409115765765748,-1.8240941441441434,-0.0010467658267512782,FoulBallNotFieldable,-5.369082,-1.261937,-2.409373,-2.283071,0.0028173875412249826,0.007336215723822519,94.73277025452184
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,92.01115,16.59824,-0.55862,2414.2473,6.05586,6.28556,1.15518,-0.55862,1.15518,4S,93.16222824324325,18.890411576576575,7.515864144144143,-1.1510782432432478,-2.2921715765765747,-8.074484144144144,0.0005988624682349354,BallCalled,-5.039012,-0.1913,-1.927113,-0.090702,0.0028173875412249826,0.007336215723822519,96.97592715848589
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,4S,93.2003,18.13158,0.80732,2434.938042,5.9315,6.23956,1.24749,0.80732,1.24749,4S,93.16222824324325,18.890411576576575,7.515864144144143,0.03807175675675012,-0.7588315765765756,-6.708544144144144,0.005347914252686537,FoulBallNotFieldable,-5.235872,-1.851797,-2.50642,-1.996664,0.0028173875412249826,0.007336215723822519,103.44936245978197
2025-02-14,10063139.0,"Tilly, Cameron",Right,AUB_TIG,SL,80.27708,-9.43938,-19.38883,2992.070039,5.96939,6.1146,1.46402,-19.38883,1.46402,4S,93.16222824324325,18.890411576576575,7.515864144144143,-12.88514824324325,-28.329791576576575,-26.90469414414414,0.016255266019587412,BallCalled,-10.936928,-4.678617,-1.255251,-1.181251,0.0074131820252190065,0.007873758574086115,111.22981345080761
