Date,playerId,playerFullName,Throws,Team,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,primary_fastball,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchCall,VertApprAngle,HorzApprAngle,VertRelAngle,HorzRelAngle,group_mean,group_std,CLASS+
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SI,97.26534,15.20946,16.00796,2460.15984,4.77384,5.44654,1.86742,16.00796,1.86742,4S,95.01537531914893,17.405139645390072,10.49308255319149,2.2499646808510647,-2.195679645390072,5.51487744680851,0.009753085291159065,InPlay,-5.407163,-0.856068,-2.519752,-3.663539,-0.00026885995855347106,0.00727882325362061,113.76863388560432
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,88.53444,1.07114,-3.60524,2607.358617,4.65855,5.53426,1.74688,-3.60524,1.74688,4S,95.01537531914893,17.405139645390072,10.49308255319149,-6.4809353191489265,-16.333999645390072,-14.09832255319149,0.011819237241494583,StrikeSwinging,-8.105127,-2.770066,-1.712214,-2.137231,0.0074131820252190065,0.007873758574086115,105.59587289198409
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,96.67068,17.63399,9.18146,2473.362214,5.0072,5.68044,1.59461,9.18146,1.59461,4S,95.01537531914893,17.405139645390072,10.49308255319149,1.6553046808510743,0.22885035460992853,-1.3116225531914907,0.00567878998905949,BallCalled,-2.672941,0.1027,-0.166061,-1.517508,0.0028173875412249826,0.007336215723822519,103.90037937208255
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.74368,-0.55441,-4.68642,2645.007146,4.55751,5.68783,1.56016,-4.68642,1.56016,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.271695319148932,-17.959549645390073,-15.17950255319149,0.026695591250359762,StrikeSwinging,-8.134911,-2.327315,-1.063061,-1.505579,0.0074131820252190065,0.007873758574086115,124.48945956839782
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.10695,-0.5852,-4.27406,2621.269778,4.58114,5.65375,1.50811,-4.27406,1.50811,4S,95.01537531914893,17.405139645390072,10.49308255319149,-7.908425319148932,-17.990339645390073,-14.76714255319149,0.020616378258868293,FoulBallFieldable,-7.729129,-2.746104,-0.76434,-1.996977,0.0074131820252190065,0.007873758574086115,116.76860689773149
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.72694,-2.8839,-5.42433,2564.518608,4.59076,5.65248,1.57822,-5.42433,1.57822,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.288435319148931,-20.289039645390073,-15.91741255319149,0.019216015131651866,StrikeCalled,-8.077068,-1.654806,-0.540413,-0.702532,0.0074131820252190065,0.007873758574086115,114.99008763778711
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,96.13009,17.32548,13.1041,2439.618607,4.75936,5.44708,1.73503,13.1041,1.73503,4S,95.01537531914893,17.405139645390072,10.49308255319149,1.1147146808510655,-0.07965964539007331,2.6110174468085106,0.002399021173792506,BallCalled,-6.538918,-2.355963,-3.809464,-4.648154,0.0028173875412249826,0.007336215723822519,99.42972455666218
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,95.78286,17.59812,12.63087,2532.891729,5.06223,5.55312,1.71616,12.63087,1.71616,4S,95.01537531914893,17.405139645390072,10.49308255319149,0.7674846808510694,0.19298035460992935,2.1377874468085096,0.003185225778823606,InPlay,-4.823856,-0.056856,-2.191444,-2.287338,0.0028173875412249826,0.007336215723822519,100.50140051962235
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.76118,0.18748,-3.63799,2554.664324,4.64074,5.6976,1.63888,-3.63799,1.63888,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.254195319148934,-17.21765964539007,-14.13107255319149,0.015251277381297956,FoulBallFieldable,-7.805875,-2.007005,-0.794093,-1.368209,0.0074131820252190065,0.007873758574086115,109.95470623378708
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.2614,-3.44366,-7.52556,2451.042546,4.66613,5.63559,1.60576,-7.52556,1.60576,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.753975319148935,-20.848799645390073,-18.01864255319149,0.01372909327181426,StrikeCalled,-7.453799,-2.807392,0.266575,-1.486179,0.0074131820252190065,0.007873758574086115,108.02146927311436
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,95.16422,10.42501,7.01918,2351.89373,4.93863,5.37269,1.62506,7.01918,1.62506,4S,95.01537531914893,17.405139645390072,10.49308255319149,0.14884468085107017,-6.980129645390072,-3.4739025531914898,-0.005451465208323091,BallCalled,-6.476203,-5.055762,-2.470308,-6.281204,0.0028173875412249826,0.007336215723822519,88.72872191762703
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.64478,-3.48941,-6.12059,2453.906217,4.82139,5.66613,1.47808,-6.12059,1.47808,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.370595319148933,-20.89454964539007,-16.613672553191492,0.015311640256216839,InPlay,-8.235532,-1.157298,-0.648706,-0.077784,0.0074131820252190065,0.007873758574086115,110.03136958884288
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,93.70625,11.47564,7.03697,2217.664239,4.74164,5.64885,1.8401,7.03697,1.8401,4S,95.01537531914893,17.405139645390072,10.49308255319149,-1.309125319148933,-5.929499645390072,-3.45611255319149,0.002197390512708738,BallCalled,-4.684596,-0.468608,-0.694594,-1.704612,0.0028173875412249826,0.007336215723822519,99.15488168306861
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,94.23743,15.08036,10.0376,2212.432502,4.38927,5.64246,1.86538,10.0376,1.86538,4S,95.01537531914893,17.405139645390072,10.49308255319149,-0.7779453191489267,-2.3247796453900715,-0.4554825531914908,0.00786163747102282,InPlay,-5.324678,-0.344466,-1.932996,-2.095802,0.0028173875412249826,0.007336215723822519,106.87582006812845
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.22928,2.31047,-5.3015,2494.272345,4.36935,5.5681,1.72471,-5.3015,1.72471,4S,95.01537531914893,17.405139645390072,10.49308255319149,-7.786095319148927,-15.094669645390072,-15.79458255319149,0.01587342519400387,StrikeCalled,-7.888139,-2.629505,-1.430243,-1.703584,0.0074131820252190065,0.007873758574086115,110.74485976319997
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,94.46839,15.50591,6.76792,2387.821479,4.56261,5.45828,1.86025,6.76792,1.86025,4S,95.01537531914893,17.405139645390072,10.49308255319149,-0.5469853191489307,-1.899229645390072,-3.72516255319149,0.002679122404292509,StrikeSwinging,-4.03848,-2.004319,-0.760751,-3.186554,0.0028173875412249826,0.007336215723822519,99.81153070992244
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,96.37455,16.07572,11.69831,2319.136309,4.44864,5.49924,1.83371,11.69831,1.83371,4S,95.01537531914893,17.405139645390072,10.49308255319149,1.3591746808510692,-1.3294196453900717,1.2052274468085091,0.00507202933349176,StrikeSwinging,-4.866565,-0.519047,-1.868385,-2.561121,0.0028173875412249826,0.007336215723822519,103.07330356296012
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.88344,3.41272,-4.19961,2551.35525,4.70612,5.61442,1.6598,-4.19961,1.6598,4S,95.01537531914893,17.405139645390072,10.49308255319149,-7.131935319148937,-13.992419645390072,-14.69269255319149,0.018344342424259277,BallCalled,-8.225864,-1.526115,-2.088975,-0.787356,0.0074131820252190065,0.007873758574086115,113.88302714159485
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,87.00423,0.15039,-6.09426,2502.344084,4.55388,5.61795,1.64931,-6.09426,1.64931,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.011145319148923,-17.25474964539007,-16.58734255319149,0.012091293852479465,StrikeSwinging,-7.200671,-1.872379,-0.304974,-0.804052,0.0074131820252190065,0.007873758574086115,105.94139607309897
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.32639,1.92602,-5.67839,2488.39769,4.55663,5.65429,1.53347,-5.67839,1.53347,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.688985319148927,-15.479119645390073,-16.171472553191492,0.012881057837314427,FoulBallFieldable,-7.586304,-1.785045,-0.957069,-0.789352,0.0074131820252190065,0.007873758574086115,106.94442909399221
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,4S,96.19524,15.75343,10.84256,2401.659253,4.8835,5.66119,1.60528,10.84256,1.60528,4S,95.01537531914893,17.405139645390072,10.49308255319149,1.1798646808510682,-1.6517096453900724,0.34947744680851045,0.0067200171597902635,BallCalled,-3.415722,0.34221,-0.475587,-1.566947,0.0028173875412249826,0.007336215723822519,105.31967674545402
2025-02-14,695704.0,"Ligon, Karson",Right,MSU_BDG,SL,86.82077,4.39315,-1.80673,2574.554166,4.47981,5.61662,1.39949,-1.80673,1.39949,4S,95.01537531914893,17.405139645390072,10.49308255319149,-8.194605319148934,-13.011989645390072,-12.29981255319149,0.01855103061548428,FoulBallFieldable,-7.206913,-0.744149,-0.933374,-0.427796,0.0074131820252190065,0.007873758574086115,114.14552971807116
